time,ANG_1,VOL_1,ANG_2,VOL_2,ANG_3,VOL_3,ANG_4,VOL_4,ANG_5,VOL_5,ANG_6,VOL_6,ANG_7,VOL_7,ANG_8,VOL_8,ANG_9,VOL_9
183,1.0,1.0,0.8582892563526089,1.0,0.9632484366317453,1.0,0.668007037845452,0.8315864392067137,0.599467980650264,0.7039711417972813,0.9633826347071714,0.8531212470344192,0.8855723946074653,0.7394390559911741,0.8574566951372774,0.7350702165005134,0.7625436482461377,0.7522973485852454
181,1.0,1.0,0.8458488857287496,1.0,0.9541662779423549,0.75,0.6396628036759964,0.8146539323422793,0.5709302762785193,0.6777875392840702,0.9543243718617932,0.851168351294175,0.8772972088692816,0.7364218407091718,0.8450252658277486,0.7239735835698289,0.7364434468171289,0.7352958845468416
148,1.0,1.0,0.886324908747728,1.0,0.998037759840697,1.0,0.668529630793618,0.8071279090103812,0.5867389368161766,0.6723243354511669,0.9980447076618112,0.8516697836266064,0.9172198368101009,0.736998516464217,0.8850775559063969,0.7205406556567975,0.7748665268027164,0.7317992451727495
17,1.0,1.0,0.8690847113866929,0.75,0.9807266983830041,0.5,0.6578914662350956,0.8139097437128311,0.5883572513595824,0.6854293622419296,0.980793064893267,0.8514165578811523,0.9014619079847256,0.7367155311642649,0.8679989103889881,0.7201085312818276,0.7542936474964442,0.7310339807002432
32,1.0,1.0,0.8617129005681905,0.75,0.9724422539058525,0.75,0.6500644550849358,0.8119560091637098,0.5791678379352933,0.6786632662469717,0.9725367143090169,0.8512099279771245,0.8939249952579337,0.7364139791834475,0.8607037066814555,0.7206768960949794,0.7481286218070502,0.7313213825241438
146,1.0,1.0,0.8430337084492043,1.0,0.9489629453554322,0.75,0.6517060406306258,0.829764522271026,0.5906942381663214,0.7029366772778002,0.9491435367098509,0.8522518879566859,0.872565795124727,0.7381686540989355,0.8423078063149539,0.7310481873978967,0.7408886141214008,0.7459623759398163
171,1.0,1.0,0.8835630816491178,1.0,0.9943451218443979,0.5,0.6740054810331743,0.8158854526650572,0.5982473914649573,0.687915435949923,0.994367301809524,0.852255319271876,0.9138607136270802,0.7379484276462381,0.8823754110390516,0.7238539885430297,0.774689274389574,0.7367601093044476
50,1.0,1.0,0.850845952819535,1.0,0.9569632267443824,0.5,0.6503198560724692,0.8201388458119668,0.577814101579203,0.6827723913554095,0.9571150864579367,0.8520509814764333,0.8798501892151697,0.7377697269968516,0.8500330366135418,0.7298605954053135,0.7495661803912937,0.7440127710658827
59,1.0,1.0,0.8768373644051416,0.25,0.9876890557440813,0.75,0.6637441881506759,0.8115173586662138,0.5867931663111791,0.6784309242489613,0.9877324624923319,0.8517529365457163,0.9078030467446039,0.7371811469995829,0.8756970132269696,0.7221135301886524,0.7661564574206037,0.7338445466879137
47,1.0,1.0,0.835805529456696,1.0,0.9409597005887509,0.75,0.6383633133454114,0.8212458951780182,0.5706119586302926,0.6828892359134128,0.9411656903325195,0.8516166544639419,0.8652849598775461,0.7371742097021781,0.8351382904044969,0.7299578096226462,0.73426762371557,0.7436678802523702
65,1.0,1.0,0.8692914274839123,0.75,0.9792671375245152,1.0,0.6604484788457726,0.8152779301629999,0.5871994001237042,0.6835578068666515,0.9793403302698591,0.8518494206959433,0.900139796917558,0.7373752479132717,0.8682398376651332,0.7237308993485496,0.7598276963945048,0.7359816361592252
73,1.0,1.0,0.8668753238536614,0.5,0.9781454041380743,1.0,0.6615198907721603,0.820030700638946,0.5974034914098274,0.6974451507465211,0.978222047076777,0.8517329710273082,0.8991121969936403,0.7372435112915756,0.865827363930911,0.7217677470351216,0.7529456200167552,0.733590026472121
119,1.0,1.0,0.8781936731189041,0.75,0.9889804733549311,1.0,0.6645460756719703,0.8108554327108057,0.5863376917298563,0.6769631276660919,0.9890194737345743,0.8517784067158112,0.9089788667061538,0.7372110157656605,0.8770417005106022,0.722256419106306,0.76799216748239,0.734038075780458
159,1.0,1.0,0.8617106362577078,0.5,0.9694708916789164,0.25,0.6560514620544498,0.816447831961985,0.5805577004380313,0.6796940172868954,0.9695789651228868,0.8520201892720688,0.8912306196214538,0.7376636304590519,0.8607681082436235,0.7273480420537694,0.7575681700035697,0.7406853828458245
136,1.0,1.0,0.8719349102655768,1.0,0.9808914138554186,1.0,0.6651725108462414,0.816945736620195,0.5894980606854049,0.6843922422060204,0.9809604634361836,0.8522312932371243,0.9016216403216673,0.7379536493939328,0.8708838757101348,0.7263328547198665,0.7662891004300905,0.7397185504960466
90,1.0,1.0,0.8762219041924099,1.0,0.9861812202333411,1.0,0.6657724721956982,0.8137622650693689,0.5885115334645574,0.6806815253567544,0.9862309958449059,0.8520292986130581,0.9064334909380675,0.7376146635285069,0.8751087116921571,0.7242390946326344,0.7682741129905061,0.7368277390991662
170,1.0,1.0,0.8392022268672714,0.5,0.9451825987252777,1.0,0.6417347322314877,0.8223247932418164,0.5758132684650813,0.6873754728156621,0.9453741555182804,0.8516938751176852,0.8691261220580155,0.7372871868803738,0.8384933520883976,0.7290605212386938,0.7358606146956467,0.742585779320267
53,1.0,1.0,0.8583985878691548,0.75,0.9664372177018097,1.0,0.6580274121195177,0.8226368309851304,0.5901343715973726,0.6934674681023089,0.9665565020410858,0.8521753892709149,0.8884668691308537,0.737951764537751,0.8574907512761549,0.7276310487614378,0.7528352077113915,0.7413579322890806
195,1.0,1.0,0.858685901595836,0.75,0.9670060703630325,0.75,0.6548201088548854,0.8188468337262034,0.5842285435577715,0.6862317604245135,0.9671224055445626,0.8519344815148535,0.8889845236858047,0.7375611441584444,0.8577629462274122,0.7263937186995989,0.7521993271879112,0.7394201095717143
153,1.0,1.0,0.8587780394272158,0.75,0.9640846777076048,0.5,0.6674583682087485,0.8307371075022014,0.5989342046386057,0.7031191653487459,0.9642156668732023,0.8530487981187418,0.886332720500105,0.7393224470720459,0.8579334465752727,0.7343352396313463,0.7620366657718828,0.7512227420604134
103,1.0,1.0,0.8603674205860311,1.0,0.9708663576434482,0.5,0.6503987611626528,0.8136189932017427,0.5808521843675133,0.6815044949362242,0.9709666524902298,0.8512932260790468,0.8924910601628482,0.7365552294859206,0.8593773688894738,0.7212969074145887,0.7472610817181226,0.7322136299597771
77,1.0,1.0,0.8533406861559293,0.75,0.959972130058116,1.0,0.660632399927342,0.8297560178974875,0.5972696883452115,0.7047122465692213,0.9601155940041739,0.8525781688560492,0.8825850515190737,0.7386259959921849,0.8525155159669473,0.7310379120301705,0.751261624548354,0.7463347258656811
180,1.0,1.0,0.8588226172132595,1.0,0.9654750016092243,0.75,0.6630665434015582,0.8268297588318821,0.5947920181583339,0.698483713381034,0.965599530027495,0.8526468205871394,0.8875948810248135,0.7386894163465962,0.8579454557655535,0.7311132302540431,0.757796478720118,0.7464641527936553
150,1.0,1.0,0.8702276077308434,1.0,0.9799799297103832,0.5,0.6682840493463038,0.8230209394729779,0.6010518572295267,0.6994644947663551,0.9800526195500523,0.8523459185173039,0.90078758900814,0.7381759030832719,0.8691875004296473,0.725782201383724,0.7618874841956986,0.7393344426852348
41,1.0,1.0,0.8657265790091401,0.5,0.9739264771421015,1.0,0.667469910361404,0.8256827864160916,0.5999108276996333,0.700597961570719,0.9740213153496929,0.8526000861217817,0.8952826460861979,0.7385906389393482,0.8647596912449111,0.728778319973636,0.7613415351563294,0.7434167559264498
178,1.0,1.0,0.8877612990190453,0.5,1.0,1.0,0.6699508654896433,0.8077222915972707,0.58959579880052,0.6750577270087545,1.0,0.8516453235640297,0.9190037156827063,0.7369611472817317,0.8864924242015693,0.7197701675531468,0.7749771688324824,0.7308959855235485
182,1.0,1.0,0.8851979450508618,1.0,0.9976235815244388,0.5,0.6685022956906954,0.8091570844233132,0.5908228494234058,0.678322800421903,0.9976316802746862,0.8515960335051787,0.9168397546522373,0.7369038204327515,0.8839501983003677,0.7194166289837131,0.7713111935966911,0.7304459880292754
151,1.0,1.0,0.8728466017623379,1.0,0.9813452101759687,0.25,0.6709622066695224,0.8222277991798367,0.5983740222038003,0.6943784120787544,0.9814142890237927,0.8526347922748311,0.902035131286381,0.738595974970524,0.8718069297497383,0.7283494477052366,0.7689808493148393,0.7428648395257533
82,1.0,1.0,0.857545894842715,1.0,0.9639553457380828,0.75,0.6554000440734445,0.8190453770812148,0.5800394650534936,0.681350376651369,0.9640834480126197,0.852213887171251,0.8862141022907278,0.7379859888765441,0.8566689087826505,0.7298998393377789,0.7567851848705527,0.7442380571182491
162,1.0,1.0,0.8566257689360073,1.0,0.9617985279357246,1.0,0.6672367445234575,0.8326360528922832,0.6009459626851918,0.7067800029956047,0.9619376295997065,0.8530817512504077,0.8842516926930676,0.7393930851767588,0.85580539757941,0.7346876324187069,0.7598827592173251,0.7517597063519458
165,1.0,1.0,0.8794663022687332,0.75,0.9912746823202351,1.0,0.6675051013183556,0.8138686663340997,0.5943513245706568,0.6861528466196946,0.9913056892038271,0.8517822531604371,0.9110624751809063,0.7372338306192724,0.8782892392573777,0.7209710293061748,0.766415971085537,0.7326214185239972
23,1.0,1.0,0.8728876265207076,0.75,0.9810689635564838,0.75,0.6711087027370797,0.822066898819737,0.5974666292454095,0.6931823087897643,0.9811391919088384,0.8526810980945506,0.9017848129297007,0.7386642976413096,0.8718532779201319,0.7289222899362882,0.7700176378101088,0.7436373232380367
26,1.0,1.0,0.8517474739335679,1.0,0.9607217622143176,0.25,0.6456345239881999,0.8160075541540005,0.5774027746174608,0.682284100465659,0.9608577744440915,0.851369118340151,0.8832620041436536,0.7367137776493088,0.8508644267541504,0.7237057447481618,0.7416120366249533,0.7352681386680214
113,1.0,1.0,0.8676923386519524,0.75,0.9804546401122224,1.0,0.6505202621772702,0.8076610202027142,0.5793518315673257,0.6755557980288704,0.9805193286852268,0.8507595349598089,0.9012107080375109,0.7356879865882674,0.8665829979677151,0.7164148297175575,0.7488776885702636,0.725619174230432
34,1.0,1.0,0.871470091611628,0.75,0.9815746295587633,0.75,0.6670716075880612,0.8206305605251345,0.5981707442975032,0.695372030513068,0.9816411605790383,0.8521979036135843,0.9022384060946272,0.7379317628240629,0.8704079604159864,0.7247739949427163,0.7622285684857113,0.737857818955772
108,1.0,1.0,0.876017456248667,0.5,0.9875555856798368,1.0,0.6644767708697715,0.8139289076800317,0.5919089974770749,0.6853485728224544,0.9875992994674556,0.8517132033567539,0.9076783555459166,0.7371405833179623,0.8748752243050586,0.7211360144971276,0.7630684754799857,0.7326983113780564
117,1.0,1.0,0.8564761865715,0.5,0.9627844464720465,0.5,0.6599869112947823,0.825542557226229,0.5904900685567753,0.6947232345291517,0.9629179355036175,0.8525388118415274,0.8851472657299029,0.7385244409765475,0.8556227559299188,0.7312290205154858,0.7559763932744801,0.7464628309654707
